id,carat,cut,color,clarity,depth,table,x,y,z,price
1169,0.35,Ideal,G,VS1,60.7,56.0,4.57,4.59,2.78,761
10720,0.53,Ideal,D,VS1,61.9,57.0,5.2,5.22,3.22,1910
6256,0.9,Ideal,D,SI1,61.5,56.0,6.19,6.25,3.83,4561
5469,0.9,Premium,D,SI1,61.9,58.0,6.11,6.14,3.79,4579
16044,0.3,Premium,D,SI1,61.5,58.0,4.28,4.33,2.65,552
10258,2.01,Premium,I,SI1,61.4,59.0,8.16,8.13,5.0,16316
16063,0.71,Ideal,E,VS2,60.3,57.0,5.76,5.81,3.49,3053
17251,0.32,Premium,E,SI1,59.3,58.0,4.53,4.49,2.68,561
11166,0.33,Ideal,E,SI1,62.4,56.0,4.43,4.46,2.77,755
19452,0.52,Ideal,G,SI1,60.1,56.0,5.2,5.23,3.14,1202
5093,2.11,Premium,J,SI2,62.4,58.0,8.16,8.09,5.08,12657
541,0.33,Very Good,I,SI1,63.0,55.0,4.41,4.44,2.78,462
9324,1.04,Premium,I,VVS2,61.1,59.0,6.53,6.6,4.02,5821
17047,2.01,Ideal,I,SI2,62.9,57.0,8.07,8.0,5.05,13905
12693,1.01,Very Good,G,VS1,62.8,59.0,6.36,6.38,4.0,6546
19373,0.72,Very Good,E,VS1,63.1,60.0,5.65,5.72,3.59,3184
3390,1.01,Very Good,H,SI1,62.1,57.0,6.35,6.32,3.94,4363
12080,1.54,Premium,G,SI1,60.2,60.0,7.38,7.44,4.47,10772
11154,0.5,Ideal,H,SI1,62.8,56.0,5.03,5.07,3.17,1180
14226,1.04,Premium,H,VS2,61.1,59.0,6.58,6.52,4.01,5083
16977,2.18,Premium,E,SI2,59.6,59.0,8.56,8.51,5.07,14534
16029,0.36,Premium,D,SI1,59.4,58.0,4.66,4.63,2.76,653
19938,0.7,Ideal,G,SI2,62.5,55.0,5.69,5.64,3.54,2237
10775,0.32,Ideal,E,VVS2,61.7,55.0,4.44,4.42,2.73,1024
11005,0.91,Very Good,F,SI1,62.1,59.0,6.17,6.19,3.83,4155
3959,1.2,Ideal,F,VS2,62.2,57.0,6.81,6.77,4.22,9032
6643,1.14,Premium,I,SI1,60.7,58.0,6.79,6.75,4.11,4826
16100,0.7,Ideal,H,VS1,61.8,57.0,5.65,5.71,3.52,2594
16087,0.71,Very Good,F,SI2,62.4,57.0,5.66,5.71,3.55,2307
3586,1.01,Very Good,H,SI2,63.4,57.0,6.34,6.31,4.01,3772
18015,1.62,Ideal,I,SI1,61.8,57.0,7.56,7.54,4.66,10567
2563,0.33,Ideal,E,VVS1,61.9,56.0,4.39,4.43,2.73,865
10822,1.02,Premium,F,VVS2,61.7,58.0,6.46,6.41,3.97,9243
17845,1.11,Ideal,I,VS2,61.7,55.0,6.66,6.65,4.11,4801
5036,0.78,Ideal,H,SI2,62.4,56.0,5.86,5.9,3.66,1775
1080,1.02,Premium,F,VVS1,62.9,58.0,6.37,6.33,4.01,9384
5891,0.9,Premium,G,SI1,62.4,62.0,6.15,6.11,3.83,3751
14537,0.4,Premium,F,VS1,62.9,59.0,4.72,4.7,2.96,964
2023,0.72,Premium,G,SI2,61.7,59.0,5.73,5.68,3.52,1929
13109,0.4,Good,F,SI1,63.3,57.0,4.73,4.69,2.98,796
18997,0.7,Premium,G,VS2,62.0,60.0,5.67,5.64,3.51,2501
7909,1.06,Ideal,H,VS2,61.8,57.0,6.6,6.53,4.05,6040
18745,2.15,Very Good,G,SI2,61.9,60.0,8.29,8.34,5.15,18729
16610,1.51,Premium,I,VS1,62.6,58.0,7.27,7.23,4.54,10164
1013,0.31,Ideal,G,VVS1,62.3,56.0,4.4,4.36,2.72,1046
14871,0.32,Ideal,H,VS2,62.1,55.0,4.41,4.38,2.73,648
9235,0.39,Very Good,G,VS1,60.0,61.0,4.73,4.77,2.84,741
5251,0.51,Ideal,H,VS2,62.2,54.0,5.12,5.08,3.17,1393
9596,0.41,Ideal,F,VVS2,62.9,57.0,4.75,4.7,2.97,1192
2179,0.36,Ideal,H,SI1,61.6,56.0,4.57,4.6,2.82,555
17081,0.9,Very Good,E,SI2,63.3,60.0,6.09,6.12,3.86,2611
17508,0.41,Ideal,F,VVS1,62.0,56.0,4.8,4.77,2.97,1356
12087,0.7,Very Good,G,VS1,62.9,58.0,5.66,5.62,3.55,2908
5110,0.71,Ideal,F,SI1,61.9,55.0,5.71,5.74,3.54,2598
1778,0.72,Ideal,H,SI1,61.2,57.0,5.75,5.79,3.53,2337
17920,0.7,Premium,G,SI1,60.8,59.0,5.75,5.72,3.49,2202
15379,0.91,Premium,F,SI1,60.8,59.0,6.29,6.22,3.79,3950
7604,0.71,Very Good,D,VS1,61.9,59.0,5.67,5.69,3.51,2947
13944,0.24,Ideal,G,VS1,62.0,56.0,4.01,4.02,2.48,559
17421,0.32,Ideal,E,VVS2,60.1,57.0,4.45,4.5,2.68,842
19213,0.75,Premium,J,VS2,61.1,61.0,5.85,5.83,3.57,1959
19945,0.4,Ideal,E,VVS1,61.1,57.0,4.76,4.78,2.91,1334
10473,0.54,Ideal,H,VS1,60.5,57.0,5.25,5.28,3.18,1637
14933,0.34,Premium,H,SI1,62.3,58.0,4.43,4.46,2.77,446
5132,0.91,Very Good,D,SI2,61.3,57.0,6.25,6.28,3.85,4395
2159,1.2,Premium,I,SI2,58.6,61.0,6.92,6.89,4.05,5535
11329,1.02,Good,D,VS2,63.3,58.0,6.26,6.3,3.97,6629
14042,2.02,Fair,H,SI2,64.4,59.0,7.87,7.79,5.07,7953
14566,1.0,Fair,H,SI2,65.7,57.0,6.23,6.27,4.12,3854
6445,1.0,Ideal,E,SI2,61.4,55.0,6.4,6.45,3.94,4984
3967,1.01,Good,E,SI1,64.3,59.0,6.29,6.34,4.06,4611
1428,0.7,Ideal,G,VS2,61.8,54.0,5.71,5.76,3.54,3494
3081,1.53,Premium,I,VS1,60.8,59.0,7.39,7.43,4.52,8835
2520,0.31,Ideal,E,VS1,62.0,54.4,4.35,4.37,2.7,685
11754,0.9,Ideal,D,SI2,61.6,56.0,6.19,6.24,3.83,4007
10047,0.7,Ideal,F,SI2,61.6,55.0,5.7,5.75,3.53,2362
18107,1.51,Premium,E,SI1,62.4,60.0,7.27,7.23,4.53,11263
6019,0.51,Ideal,E,SI1,62.6,55.0,5.12,5.09,3.2,1698
16832,1.2,Premium,H,SI1,60.7,60.0,6.93,6.86,4.18,6429
16898,2.03,Ideal,H,SI1,62.1,57.0,8.14,8.08,5.04,18760
3727,1.22,Ideal,G,VS2,62.2,56.0,6.84,6.87,4.26,9292
8553,0.72,Ideal,E,VS2,61.8,57.0,5.79,5.77,3.58,3189
18954,0.3,Ideal,D,VS1,61.4,54.0,4.33,4.36,2.67,704
9496,0.71,Very Good,E,VVS1,62.0,54.0,5.72,5.75,3.56,3323
6251,0.41,Ideal,G,VS2,62.6,56.0,4.78,4.74,2.98,1087
5926,0.74,Good,D,SI2,62.5,58.0,5.74,5.77,3.6,2516
16406,0.91,Ideal,F,SI2,60.9,57.0,6.21,6.26,3.81,3992
8894,0.41,Premium,E,SI2,59.8,56.0,4.81,4.77,2.84,876
8706,0.71,Fair,I,VS2,62.7,55.0,5.68,5.64,3.55,2049
1376,0.55,Ideal,F,VS1,62.0,56.0,5.28,5.25,3.27,1841
1724,0.31,Ideal,G,VS2,62.1,54.0,4.32,4.35,2.69,544
3754,1.23,Ideal,J,SI1,62.3,57.0,6.83,6.87,4.26,5407
10517,1.0,Ideal,F,VVS2,59.9,57.0,6.52,6.56,3.91,8415
19039,1.01,Good,F,SI2,64.3,58.0,6.31,6.34,4.07,4007
4082,0.43,Ideal,E,VS2,62.9,56.0,4.86,4.79,3.03,1048
11870,0.74,Very Good,E,VS1,62.5,59.0,5.74,5.78,3.6,3464
18438,1.2,Ideal,F,VS2,61.9,56.0,6.75,6.8,4.2,8072
12500,0.51,Ideal,E,SI1,61.7,57.0,5.08,5.12,3.15,1342
13057,1.01,Good,H,SI1,62.9,60.0,6.34,6.39,4.0,5084
16140,0.7,Very Good,I,VVS2,58.6,61.0,5.79,5.83,3.41,2106
10773,0.72,Ideal,F,SI1,60.9,56.0,5.78,5.81,3.53,2812
9951,0.33,Ideal,H,VVS2,61.8,55.0,4.44,4.47,2.74,765
14571,0.33,Very Good,E,VVS2,63.1,55.0,4.4,4.37,2.77,1010
17030,2.05,Ideal,F,SI2,61.5,57.0,8.14,8.21,5.03,18398
19713,0.9,Premium,G,VS2,60.7,59.0,6.36,6.27,3.81,4021
14215,0.42,Premium,E,VS2,62.1,58.0,4.84,4.8,2.99,999
15997,1.01,Premium,F,SI1,62.0,59.0,6.4,6.34,3.95,3997
7165,1.51,Premium,G,VS2,60.4,59.0,7.37,7.34,4.44,13214
17927,0.31,Ideal,D,SI1,61.3,57.0,4.28,4.34,2.64,732
11182,0.9,Good,H,SI2,63.7,61.0,6.04,6.06,3.85,3081
19440,0.5,Premium,F,SI1,61.7,60.0,5.11,5.06,3.14,1272
4875,0.5,Very Good,E,VS2,59.4,61.0,5.09,5.12,3.03,1443
10736,0.4,Very Good,G,VS2,63.1,57.0,4.68,4.64,2.94,1080
18600,0.41,Ideal,F,VVS1,61.5,56.0,4.76,4.8,2.94,1232
15990,0.54,Premium,G,SI1,61.8,61.0,5.22,5.18,3.21,1227
12258,0.31,Premium,H,VS2,61.9,60.0,4.27,4.31,2.65,462
685,0.32,Ideal,G,VVS2,62.2,54.0,4.34,4.37,2.71,730
11435,0.31,Ideal,D,VS2,61.8,56.0,4.37,4.35,2.7,942
18981,0.9,Ideal,D,SI1,61.9,55.0,6.15,6.2,3.83,4997
14291,0.3,Ideal,H,IF,62.1,57.0,4.28,4.31,2.66,814
2461,1.01,Premium,H,SI1,59.0,59.0,6.58,6.48,3.86,4860
12275,0.3,Ideal,J,VS1,61.6,55.0,4.35,4.38,2.69,427
11889,1.32,Premium,J,VS2,60.0,57.0,7.16,7.05,4.29,7146
7128,0.79,Ideal,H,SI1,63.6,56.0,5.97,5.9,3.74,2789
16377,0.32,Ideal,G,IF,61.6,53.0,4.43,4.45,2.73,918
5946,0.31,Ideal,F,VVS1,61.4,56.0,4.36,4.37,2.68,840
4583,0.3,Ideal,E,VS1,61.8,55.0,4.33,4.4,2.7,606
12232,0.73,Ideal,G,SI1,62.2,55.0,5.76,5.79,3.59,2853
13070,0.31,Ideal,D,VS2,62.2,54.0,4.32,4.35,2.7,638
16905,0.3,Premium,H,IF,60.2,61.0,4.37,4.39,2.63,1013
18947,0.5,Ideal,G,VVS2,61.7,56.0,5.11,5.14,3.16,1956
3983,0.36,Ideal,H,VS2,62.3,55.0,4.57,4.6,2.86,631
14686,1.3,Ideal,F,SI1,63.0,56.0,7.0,6.94,4.38,7937
6303,1.0,Ideal,G,VVS1,62.3,56.0,6.41,6.43,4.0,8020
9908,0.31,Premium,H,VS2,62.5,59.0,4.31,4.28,2.68,469
780,0.7,Very Good,F,SI2,61.7,59.0,5.64,5.71,3.49,2405
17153,0.35,Ideal,E,VVS1,61.6,55.0,4.56,4.58,2.81,1044
5978,0.4,Premium,F,SI1,62.5,60.0,4.69,4.71,2.94,687
2196,1.51,Very Good,I,VVS2,62.8,59.0,7.19,7.16,4.51,9974
14089,1.0,Premium,G,VS2,59.8,61.0,6.42,6.47,3.85,6108
19891,0.32,Ideal,G,VS1,62.3,54.4,4.41,4.42,2.75,652
18349,1.01,Good,E,VS2,63.8,56.0,6.34,6.32,4.04,7177
9832,0.72,Very Good,H,VVS1,62.3,58.0,5.68,5.75,3.56,3220
6979,1.5,Very Good,H,SI1,61.8,58.0,7.32,7.37,4.54,10063
11824,0.76,Ideal,E,VS2,63.0,56.0,5.74,5.81,3.64,3234
2376,1.03,Premium,F,SI2,61.3,57.0,6.55,6.5,3.99,4783
17630,2.01,Very Good,I,SI1,63.5,59.0,7.99,7.93,5.05,10412
11483,1.04,Premium,G,SI1,60.3,60.0,6.56,6.52,3.95,5554
6511,1.07,Very Good,F,SI1,62.2,62.0,6.49,6.52,4.04,5998
13279,0.9,Good,G,SI1,63.9,58.0,6.08,6.04,3.88,3543
19885,0.67,Fair,I,VS2,62.8,67.0,5.57,5.54,3.49,1749
14473,0.75,Very Good,H,SI2,62.6,54.0,5.78,5.82,3.64,2171
5439,0.41,Ideal,G,VVS1,62.1,55.0,4.75,4.77,2.96,1043
10759,1.21,Premium,G,SI1,63.0,60.0,6.77,6.71,4.25,6580
6493,0.52,Premium,D,VS2,62.0,58.0,5.15,5.11,3.18,1835
8964,2.01,Ideal,H,SI1,60.6,57.0,8.02,7.94,4.86,17009
5510,0.9,Premium,G,SI2,62.4,58.0,6.17,6.13,3.83,3446
5330,1.0,Very Good,D,SI2,62.1,58.0,6.34,6.38,3.95,4312
18090,0.52,Ideal,D,SI1,61.8,55.0,5.19,5.16,3.19,1720
4531,0.41,Premium,F,VS1,62.4,58.0,4.74,4.78,2.97,1129
9866,0.91,Very Good,G,SI2,60.6,61.0,6.23,6.28,3.79,3435
15587,1.51,Premium,G,VS2,63.0,59.0,7.3,7.26,4.59,13007
16749,1.05,Very Good,E,VS2,62.8,59.0,6.42,6.49,4.05,6613
10142,0.56,Ideal,G,VS2,62.1,57.0,5.28,5.31,3.29,1665
12089,0.31,Ideal,D,VS1,62.2,55.0,4.34,4.38,2.71,683
16531,0.3,Ideal,J,VS2,61.6,54.0,4.31,4.36,2.67,429
11280,0.9,Good,H,VS2,63.8,54.0,6.12,6.08,3.91,3218
18869,0.32,Good,E,SI2,56.8,61.0,4.87,4.93,2.88,486
7788,0.9,Very Good,E,SI1,63.5,58.0,6.12,6.08,3.88,4165
3456,1.01,Premium,F,VS2,62.0,59.0,6.42,6.39,3.97,6460
4940,0.76,Premium,F,VS2,62.7,58.0,5.81,5.78,3.63,2790
9223,1.01,Premium,F,SI1,62.5,59.0,6.36,6.39,3.99,5279
18917,0.52,Ideal,F,VS2,61.3,56.0,5.17,5.14,3.17,1601
14916,1.5,Very Good,D,SI1,58.5,59.0,7.42,7.39,4.35,12284
7099,0.32,Ideal,G,VS1,62.6,55.0,4.38,4.4,2.74,645
8080,0.54,Ideal,E,VS1,60.3,57.0,5.28,5.32,3.19,1965
16462,0.25,Ideal,H,VVS1,61.5,56.0,4.07,4.1,2.5,480
19955,2.0,Fair,G,SI2,65.1,61.0,7.91,7.82,5.15,14074
18242,0.46,Premium,I,VS2,62.0,58.0,4.97,4.93,3.06,958
9312,0.7,Premium,F,SI1,59.4,59.0,5.84,5.79,3.44,2753
6172,0.72,Ideal,I,VS2,61.7,56.0,5.77,5.73,3.55,2426
3631,0.32,Ideal,H,VVS1,61.5,56.0,4.43,4.4,2.72,932
16955,0.33,Ideal,E,VS2,61.9,55.0,4.47,4.45,2.75,928
6272,1.52,Good,E,SI1,64.1,58.0,7.16,7.23,4.62,12316
392,0.34,Ideal,E,VVS1,61.4,57.0,4.47,4.52,2.76,1017
3191,1.25,Ideal,F,VS2,62.4,57.0,6.85,6.92,4.3,8442
16,1.06,Premium,E,SI2,60.9,59.0,6.61,6.56,4.01,4399
19567,0.3,Ideal,D,VS2,62.3,56.0,4.29,4.32,2.68,636
18516,0.32,Ideal,G,VVS1,61.8,55.0,4.42,4.39,2.73,1080
7394,0.38,Ideal,D,VS1,60.3,56.0,4.7,4.8,2.87,1067
593,0.7,Very Good,E,SI1,63.1,59.0,5.61,5.64,3.55,2239
4719,1.5,Very Good,I,VS2,63.0,56.0,7.25,7.3,4.58,9257
5827,0.51,Ideal,F,VS1,61.1,57.0,5.13,5.2,3.16,1712
10749,1.2,Premium,I,VS2,62.0,57.0,6.81,6.86,4.24,5321
4798,0.74,Very Good,E,VS2,62.8,58.0,5.75,5.8,3.63,2979
10634,1.0,Premium,G,SI2,61.7,57.0,6.38,6.39,3.94,3496
4795,0.34,Ideal,E,VS2,62.0,56.0,4.47,4.49,2.78,745
11234,0.3,Very Good,G,SI2,59.6,61.0,4.37,4.4,2.61,371
8656,1.56,Premium,G,SI2,62.0,58.0,7.33,7.45,4.59,8449
163,0.75,Ideal,G,SI1,62.0,57.0,5.83,5.8,3.61,2719
671,1.05,Ideal,H,SI1,60.8,56.0,6.55,6.57,3.99,4880
14308,0.31,Premium,G,SI1,62.1,59.0,4.35,4.38,2.71,593
19799,0.3,Ideal,E,VS2,61.3,55.0,4.34,4.31,2.65,844
16052,0.33,Ideal,G,VS1,61.1,57.0,4.52,4.55,2.77,854
14828,0.9,Premium,I,VS1,61.7,60.0,6.23,6.19,3.84,3770
5542,0.7,Very Good,H,SI1,61.3,57.0,5.67,5.71,3.49,2227
7993,1.51,Very Good,H,VS1,60.1,58.0,7.43,7.48,4.48,10663
10900,1.51,Good,F,SI1,61.0,61.0,7.37,7.4,4.51,9498
7758,1.0,Premium,E,SI1,61.9,57.0,6.38,6.41,3.96,5806
4837,0.6,Ideal,D,SI1,61.5,55.0,5.44,5.49,3.36,1906
6548,0.35,Premium,D,VS1,61.2,59.0,4.52,4.55,2.77,792
4481,1.01,Premium,F,VS1,62.1,57.0,6.41,6.35,3.97,6951
3716,0.56,Ideal,D,SI1,61.4,54.0,5.28,5.32,3.27,2434
10837,2.01,Very Good,G,SI2,59.9,60.0,8.11,8.18,4.9,15584
6140,1.29,Ideal,I,SI1,61.7,56.0,6.99,6.95,4.31,5096
9956,0.51,Ideal,F,VS1,62.7,57.0,5.08,5.1,3.19,1634
1549,0.3,Ideal,H,SI1,61.8,53.9,4.32,4.35,2.68,450
14818,0.3,Ideal,G,VVS1,62.2,55.0,4.35,4.32,2.69,1080
767,1.22,Ideal,H,VS2,60.7,59.0,6.92,6.89,4.19,5885
5693,0.33,Premium,D,VS2,60.2,59.0,4.44,4.47,2.68,608
9700,0.53,Ideal,F,VS1,62.1,55.0,5.21,5.22,3.23,1949
19917,1.43,Ideal,F,SI2,62.1,55.0,7.29,7.24,4.49,7817
4517,1.02,Good,D,SI2,59.8,60.0,6.52,6.47,3.88,4939
12411,1.04,Ideal,D,SI1,61.9,57.0,6.46,6.5,4.01,5975
19100,1.22,Premium,F,VS1,61.9,60.0,6.9,6.84,4.25,9440
18016,1.52,Premium,I,SI1,62.3,59.0,7.27,7.31,4.55,7088
3292,0.25,Ideal,F,VVS1,62.6,56.0,4.01,4.03,2.52,515
9011,0.7,Very Good,J,VS2,62.9,59.0,5.6,5.64,3.54,1777
1403,1.03,Premium,H,VVS1,61.6,59.0,6.51,6.45,3.98,7372
1382,0.53,Ideal,H,VS1,61.6,55.0,5.22,5.24,3.22,1580
10340,1.01,Good,D,SI1,60.7,61.0,6.43,6.47,3.92,4889
1638,0.32,Very Good,E,SI1,62.3,58.0,4.37,4.4,2.73,561
14083,0.92,Ideal,D,SI1,62.2,56.0,6.19,6.22,3.86,5538
8800,0.26,Ideal,E,VVS2,62.4,56.0,4.07,4.09,2.55,599
6406,0.72,Ideal,H,SI1,62.1,54.0,5.72,5.76,3.57,2337
9074,0.43,Very Good,F,SI1,62.6,60.0,4.78,4.82,3.01,792
17563,0.4,Ideal,E,SI2,62.1,57.0,4.72,4.74,2.94,633
5448,0.4,Very Good,G,VS1,63.4,56.0,4.7,4.68,2.97,921
12168,0.52,Ideal,E,VS2,61.5,55.0,5.16,5.18,3.19,1662
5078,1.02,Ideal,D,SI1,61.7,56.0,6.46,6.51,4.0,5908
13564,1.27,Premium,H,SI1,60.7,58.0,7.0,6.96,4.23,6727
17073,0.38,Very Good,H,VS2,59.2,59.0,4.76,4.72,2.81,700
3850,1.57,Premium,H,SI1,60.1,58.0,7.56,7.49,4.54,9642
6488,0.9,Ideal,I,SI1,61.7,56.0,6.24,6.19,3.84,3288
10145,1.06,Ideal,F,VS2,62.5,56.0,6.58,6.53,4.1,7433
13828,0.5,Premium,D,VS2,60.1,58.0,5.13,5.15,3.08,1646
7154,1.7,Premium,G,VS2,62.6,58.0,7.56,7.6,4.73,14763
18397,0.3,Very Good,J,VS1,62.1,61.0,4.28,4.3,2.66,394
6610,0.5,Ideal,D,SI1,60.6,56.0,5.17,5.14,3.12,1395
5179,0.33,Ideal,D,VVS1,61.2,57.0,4.45,4.49,2.73,1151
12330,0.51,Very Good,E,SI1,63.5,58.0,5.1,5.06,3.21,1375
19410,0.52,Ideal,E,VS2,61.8,55.0,5.19,5.17,3.2,1754
2494,1.11,Ideal,H,SI1,62.3,54.0,6.65,6.62,4.14,6096
845,2.08,Ideal,F,SI2,59.3,57.0,8.35,8.27,4.94,17448
8734,0.35,Premium,F,VS2,61.8,59.0,4.56,4.53,2.81,906
11916,1.02,Fair,F,SI1,64.6,57.0,6.27,6.32,4.07,4872
11871,0.91,Ideal,D,SI1,61.1,56.0,6.26,6.29,3.84,5002
12415,2.14,Premium,E,SI2,59.3,58.0,8.39,8.43,5.05,17570
7967,0.32,Ideal,H,IF,60.8,57.0,4.42,4.46,2.7,773
7340,2.01,Premium,H,SI1,60.1,58.0,8.18,8.13,4.89,15238
13891,0.34,Ideal,D,SI2,62.0,54.0,4.48,4.5,2.78,537
19021,0.74,Ideal,G,SI2,61.2,57.0,5.87,5.83,3.57,2398
18232,0.26,Good,E,VS1,63.4,55.0,4.03,4.07,2.57,485
7137,0.4,Premium,E,VVS2,61.8,61.0,4.73,4.7,2.91,1262
2964,1.14,Ideal,E,SI2,61.8,55.0,6.7,6.74,4.15,5649
15751,0.43,Ideal,F,VS1,61.7,55.0,4.85,4.88,3.0,1000
15476,0.32,Premium,E,IF,61.7,61.0,4.36,4.41,2.71,957
5772,0.32,Premium,G,VVS1,60.2,58.0,4.46,4.43,2.68,1080
17432,0.25,Ideal,F,VS1,61.2,57.0,4.09,4.12,2.51,499
2530,0.31,Ideal,J,SI2,61.2,57.0,4.32,4.36,2.66,344
11138,0.53,Very Good,G,IF,63.2,55.0,5.13,5.16,3.24,2210
20000,1.03,Fair,D,SI1,64.7,67.0,6.35,6.25,4.1,6181
14716,1.53,Premium,F,VS2,60.9,61.0,7.4,7.45,4.53,14833
8429,0.9,Ideal,H,VS2,62.4,57.0,6.14,6.17,3.85,4593
4917,1.26,Ideal,H,SI1,62.0,57.0,6.93,6.89,4.29,7127
5901,0.53,Ideal,F,VS2,61.2,55.0,5.26,5.22,3.21,1660
8286,0.51,Very Good,H,VS2,63.2,59.0,5.03,5.06,3.18,1323
19119,1.01,Premium,G,VS2,62.9,61.0,6.38,6.32,3.99,6355
5656,1.0,Very Good,F,SI1,62.9,59.0,6.32,6.36,3.99,5511
16127,1.06,Ideal,H,SI1,62.3,55.0,6.5,6.54,4.06,5690
5907,0.58,Premium,G,VS1,61.8,56.0,5.32,5.35,3.31,1806
7373,0.51,Ideal,F,VVS2,61.7,56.0,5.17,5.1,3.17,2203
6721,1.58,Premium,J,SI1,62.3,58.0,7.47,7.42,4.64,11196
19296,0.28,Very Good,E,VVS1,61.1,57.0,4.18,4.21,2.57,662
12686,0.4,Ideal,G,SI1,62.9,57.0,4.69,4.73,2.96,716
8264,0.32,Premium,G,SI2,62.2,59.0,4.36,4.34,2.71,540
7693,1.21,Ideal,I,VS1,60.7,56.0,6.89,6.94,4.2,6271
8325,1.25,Ideal,D,SI2,61.5,55.0,6.91,6.94,4.25,5879
19934,0.35,Ideal,H,VS2,61.5,57.0,4.56,4.54,2.8,789
12265,1.02,Ideal,H,SI1,60.9,55.0,6.53,6.49,3.98,4933
11421,2.02,Premium,J,SI2,62.3,59.0,8.08,8.05,5.02,13556
1826,0.3,Ideal,E,VS1,61.6,57.0,4.27,4.3,2.64,603
12329,0.38,Ideal,E,VS2,61.6,55.0,4.65,4.67,2.88,653
560,0.41,Very Good,G,VS2,60.4,61.0,4.78,4.74,2.87,835
4107,1.01,Good,G,SI1,63.5,58.0,6.28,6.34,4.01,4102
5435,0.9,Fair,F,SI2,65.7,58.0,6.06,6.01,3.93,3251
4437,0.74,Ideal,G,VVS1,62.1,56.0,5.78,5.82,3.61,3494
10382,1.52,Premium,G,VS2,62.6,59.0,7.33,7.3,4.58,11480
17826,0.56,Premium,G,VS2,60.9,61.0,5.29,5.26,3.21,1441
4406,0.7,Premium,E,VVS1,60.4,58.0,5.8,5.77,3.5,3511
19556,0.9,Premium,G,VS2,62.0,61.0,5.97,6.03,3.73,4493
18073,2.02,Premium,G,SI2,62.3,59.0,8.03,7.98,4.99,14294
9917,0.53,Premium,G,VS1,61.6,58.0,5.29,5.25,3.24,1827
19004,0.7,Premium,F,SI2,60.3,58.0,5.7,5.73,3.45,2163
15096,0.34,Very Good,I,VVS2,62.6,57.0,4.46,4.44,2.79,765
2817,0.34,Ideal,H,VS2,60.8,56.0,4.47,4.49,2.72,596
16724,0.33,Ideal,G,VS2,61.4,57.0,4.45,4.43,2.73,546
5782,1.04,Premium,H,VS2,61.2,60.0,6.46,6.5,3.97,5820
16163,0.73,Premium,G,SI2,61.7,58.0,5.79,5.74,3.56,2112
9715,1.0,Premium,D,SI1,61.0,60.0,6.38,6.32,3.86,6024
10699,1.12,Premium,F,SI1,59.8,58.0,6.83,6.79,4.06,5142
19428,0.34,Premium,E,VS2,60.3,59.0,4.52,4.48,2.71,765
17396,0.39,Very Good,E,VS1,60.6,56.0,4.71,4.74,2.86,939
4895,0.42,Ideal,D,SI1,62.3,55.0,4.8,4.78,2.99,1040
18489,0.52,Very Good,E,SI1,63.5,57.0,5.1,5.12,3.25,1343
148,1.11,Very Good,E,SI2,63.3,61.0,6.56,6.52,4.14,5400
16669,0.31,Premium,F,VS2,60.4,61.0,4.41,4.38,2.66,749
8555,0.54,Ideal,G,VVS2,61.6,56.0,5.2,5.25,3.23,1946
15463,0.71,Good,E,SI1,63.1,58.0,5.62,5.69,3.58,2347
4443,0.32,Ideal,H,VS2,62.3,57.0,4.38,4.35,2.71,648
7446,0.78,Ideal,H,VS2,61.8,55.0,5.92,5.94,3.66,3495
236,1.01,Very Good,F,SI2,62.8,56.0,6.36,6.4,4.0,4592
15901,0.39,Good,D,SI2,57.4,60.0,4.83,4.87,2.83,663
19609,0.7,Very Good,F,SI1,61.0,57.0,5.66,5.74,3.48,2458
10754,0.75,Ideal,G,SI2,62.0,57.0,5.86,5.83,3.62,2322
7123,0.4,Premium,G,VVS1,60.6,56.0,4.82,4.79,2.91,1178
10123,0.32,Premium,I,VS2,61.7,59.0,4.4,4.38,2.71,530
13711,0.33,Ideal,G,VVS1,61.7,57.0,4.43,4.46,2.74,1114
3083,0.72,Very Good,E,SI2,61.1,58.0,5.77,5.82,3.53,2372
632,0.3,Very Good,E,VS2,62.1,59.0,4.26,4.3,2.66,598
2665,0.52,Premium,E,SI2,61.5,59.0,5.12,5.16,3.16,1135
18488,0.55,Ideal,D,VS2,61.0,57.0,5.31,5.28,3.23,2047
18398,0.3,Very Good,G,VVS1,62.8,57.0,4.22,4.27,2.66,730
10526,2.13,Premium,F,SI2,62.2,61.0,8.26,8.31,5.14,17036
15836,0.74,Ideal,G,VS2,62.2,56.0,5.81,5.79,3.6,2530
10060,1.01,Premium,H,SI1,60.4,60.0,6.46,6.43,3.9,4480
14788,1.04,Ideal,G,VS2,62.3,57.0,6.43,6.48,4.02,6518
12075,1.7,Ideal,G,SI2,61.7,55.0,7.55,7.51,4.66,9570
18462,0.3,Ideal,D,SI2,62.2,56.0,4.32,4.28,2.68,473
14109,1.09,Ideal,H,SI1,61.7,56.0,6.6,6.62,4.08,5322
9686,0.41,Ideal,H,VVS1,62.2,56.0,4.75,4.76,2.96,1043
5249,1.12,Ideal,F,VS1,62.7,55.0,6.65,6.61,4.16,8092
8533,1.51,Ideal,G,SI1,62.5,56.0,7.24,7.2,4.51,10412
7426,0.4,Ideal,H,VVS1,61.7,56.0,4.72,4.74,2.92,1044
12345,1.5,Good,D,VS2,63.9,57.0,7.21,7.24,4.62,14792
